Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;BMD002;2023-10-15;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;14-25,17-25;31-50;HALLE DES PORTS SAINT CROIX;LECHAT CHRISTINE;;;
ACJEUNES;01;BMD003;2023-10-15;00:00;0839557;FREJUS VAR VOLLEY;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;15-25,18-25;33-50;HALLE DES PORTS SAINT CROIX;LECHAT CHRISTINE;;;
ACJEUNES;01;BME001;2023-10-15;11:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL; 2/0;25-19,25-18;50-37;LEO LAGRANGE;DUSSERRE ENZO;;;
ACJEUNES;01;BME002;2023-10-15;00:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0837251;VOLLEY BALL OLLIOULAIS; 0/2;22-25,20-25;42-50;LEO LAGRANGE;DUSSERRE ENZO;;;
ACJEUNES;01;BME003;2023-10-15;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0837251;VOLLEY BALL OLLIOULAIS; 2/0;25-11,25-21;50-32;LEO LAGRANGE;DUSSERRE ENZO;;;
ACJEUNES;01;BMF001;2023-10-15;10:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13; 0/2;12-25,11-25;23-50;HALLE CARCASSONNE;ROSSELLO REMY;;;
ACJEUNES;01;BMF002;2023-10-15;00:00;0132348;MARSEILLE VOLLEY 13;0132346;MARIGNANE VOLLEY-BALL; 0/2;8-25,15-25;23-50;HALLE CARCASSONNE;ROSSELLO REMY;;;
ACJEUNES;01;BMF003;2023-10-15;00:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0132346;MARIGNANE VOLLEY-BALL; 0/2;12-25,11-25;23-50;HALLE CARCASSONNE;ROSSELLO REMY;;;
ACJEUNES;01;BMG001;2023-10-15;11:00;0842425;U.S. PONTET VOLLEY AVENIR;0132351;SALON VOLLEY; 1/2;25-22,15-25,15-17;55-64;GYMNASE DE CASSAGNE;KADDOUR SOFIANE;;;
ACJEUNES;01;BMG002;2023-10-15;00:00;0132351;SALON VOLLEY;0138311;BOUC-BEL-AIR VOLLEY-BALL; 0/2;13-25,9-25;22-50;GYMNASE DE CASSAGNE;KADDOUR SOFIANE;;;
ACJEUNES;01;BMG003;2023-10-15;00:00;0842425;U.S. PONTET VOLLEY AVENIR;0138311;BOUC-BEL-AIR VOLLEY-BALL; 1/2;25-22,10-25,8-15;43-62;GYMNASE DE CASSAGNE;KADDOUR SOFIANE;;;
ACJEUNES;01;BMH001;2023-10-15;11:00;0849721;DETENTE VERTICALE VEDENAISE;0842424;AVIGNON VOLLEY BALL; 0/2;12-25,17-25;29-50;GYMNASE PRADAYROL;WIRTH THOMAS;;;
ACJEUNES;01;BMH002;2023-10-15;00:00;0842424;AVIGNON VOLLEY BALL;0077976;US ALBENASSIENNE V.B.; 2/0;25-7,25-18;50-25;GYMNASE PRADAYROL;WIRTH THOMAS;;;
ACJEUNES;01;BMH003;2023-10-15;00:00;0849721;DETENTE VERTICALE VEDENAISE;0077976;US ALBENASSIENNE V.B.; 2/0;25-12,25-20;50-32;GYMNASE PRADAYROL;WIRTH THOMAS;;;
ACJEUNES;01;BMI001;2023-10-15;11:00;0348496;AS.SP. V.B MAUGUIO;0349336;SAINT-GELY VOLLEY-BALL; 1/2;25-23,16-25,11-15;52-63;GYMNASE DE L ETANG DE L OR;COHEN WILFRID;;;
ACJEUNES;01;BMI002;2023-10-15;00:00;0349336;SAINT-GELY VOLLEY-BALL;0139148;VOLLEY-BALL ARLESIEN; 0/2;13-25,20-25;33-50;GYMNASE DE L ETANG DE L OR;COHEN WILFRID;;;
ACJEUNES;01;BMI003;2023-10-15;00:00;0348496;AS.SP. V.B MAUGUIO;0139148;VOLLEY-BALL ARLESIEN; 0/2;16-25,12-25;28-50;GYMNASE DE L ETANG DE L OR;COHEN WILFRID;;;
ACJEUNES;01;BMJ001;2023-10-15;11:00;0114939;NARBONNE VOLLEY;0345002;ASBAM MONTPELLIER; 1/2;25-15,20-25,12-15;57-55;PALAIS DU TRAVAIL;CROS JONATHAN;;;
ACJEUNES;01;BMJ002;2023-10-15;00:00;0345002;ASBAM MONTPELLIER;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/0;25-9,25-11;50-20;PALAIS DU TRAVAIL;CROS JONATHAN;;;
ACJEUNES;01;BMJ003;2023-10-15;00:00;0114939;NARBONNE VOLLEY;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/0;25-14,25-9;50-23;PALAIS DU TRAVAIL;CROS JONATHAN;;;
ACJEUNES;01;BMK001;2023-10-15;10:00;0347228;ENTENTE CASTRIES VOLLEY BALL;0344410;ASLJCROIX ARGENT MONTPELLIER; 0/2;11-25,14-25;25-50;GYMNASE B.BERTAUD;STEPHAN MANON;;;
ACJEUNES;01;BMK002;2023-10-15;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;18-25,10-25;28-50;GYMNASE B.BERTAUD;STEPHAN MANON;;;
ACJEUNES;01;BMK003;2023-10-15;00:00;0347228;ENTENTE CASTRIES VOLLEY BALL;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;14-25,10-25;24-50;GYMNASE B.BERTAUD;STEPHAN MANON;;;
ACJEUNES;01;BML001;2023-10-15;11:00;0819413;VOLLEY CLUB BASTIDIEN;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 2/0;25-10,25-12;50-22;MUNICIPALE RAYMOND BRESSOLLE;JOUY RICHARD;;;
ACJEUNES;01;BML002;2023-10-15;00:00;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 0/2;21-25,21-25;42-50;MUNICIPALE RAYMOND BRESSOLLE;JOUY RICHARD;;;
ACJEUNES;01;BML003;2023-10-15;00:00;0819413;VOLLEY CLUB BASTIDIEN;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 2/0;25-20,25-17;50-37;MUNICIPALE RAYMOND BRESSOLLE;JOUY RICHARD;;;
ACJEUNES;01;BMM001;2023-10-15;11:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0826762;MONTAUBAN VOLLEY-BALL 82; 2/0;25-13,25-16;50-29;GYMNASE JEAN-FRANÇOIS PUIG;BAUDOT ELIOTT;;;
ACJEUNES;01;BMM002;2023-10-15;00:00;0826762;MONTAUBAN VOLLEY-BALL 82;0115113;UNION SPORTIVE ROUBIANAISE; 2/0;25-23,25-19;50-42;GYMNASE JEAN-FRANÇOIS PUIG;BAUDOT ELIOTT;;;
ACJEUNES;01;BMM003;2023-10-15;00:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0115113;UNION SPORTIVE ROUBIANAISE; 2/0;25-20,26-24;51-44;GYMNASE JEAN-FRANÇOIS PUIG;BAUDOT ELIOTT;;;
ACJEUNES;01;BMN001;2023-10-15;11:00;0315117;MURET VOLLEY-BALL;0319125;SPORTING CLUB PLAISANCE TOUCH; 0/2;5-25,21-25;26-50;SALLE MIRAGE;LEFEBVRE CUIT KASSANDRA;;;
ACJEUNES;01;BMN002;2023-10-15;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0640001;LESCAR PROMOTION VOLLEY-BALL; 2/1;19-25,25-21,15-13;59-59;SALLE MIRAGE;LEFEBVRE CUIT KASSANDRA;;;
ACJEUNES;01;BMN003;2023-10-15;00:00;0315117;MURET VOLLEY-BALL;0640001;LESCAR PROMOTION VOLLEY-BALL; 0/2;11-25,16-25;27-50;SALLE MIRAGE;LEFEBVRE CUIT KASSANDRA;;;
ACJEUNES;01;BMO001;2023-10-15;11:00;0099513;TARASCON FOIX V.B.;0319191;VOLLEY BALMA QUINT FONSEGRIVES; 0/2;13-25,16-25;29-50;GYMNASE MUNICIPALE;LECLERC DAVID;;;
ACJEUNES;01;BMO002;2023-10-15;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0668467;PERPIGNAN ROUSSILLON V.B; 1/2;25-12,16-25,12-15;53-52;GYMNASE MUNICIPALE;LECLERC DAVID;;;
ACJEUNES;01;BMO003;2023-10-15;00:00;0099513;TARASCON FOIX V.B.;0668467;PERPIGNAN ROUSSILLON V.B; 0/2;17-25,15-25;32-50;GYMNASE MUNICIPALE;LECLERC DAVID;;;
ACJEUNES;01;BMP001;2023-10-15;11:00;0330014;J.S.A. BORDEAUX;0337242;ASS SPORT AMBARESIENNE; 2/0;25-0,25-0;50-0;SALLE MAITRE JEAN;REQUEDA SYLVAIN;;;
ACJEUNES;01;BMP002;2023-10-15;00:00;0337242;ASS SPORT AMBARESIENNE;0476720;AL VILLENEUVE SUR LOT; 0/2;0-25,0-25;0-50;SALLE MAITRE JEAN;REQUEDA SYLVAIN;;;
ACJEUNES;01;BMP003;2023-10-15;00:00;0330014;J.S.A. BORDEAUX;0476720;AL VILLENEUVE SUR LOT; 0/2;18-25,22-25;40-50;SALLE MAITRE JEAN;REQUEDA SYLVAIN;;;
ACJEUNES;01;BMQ001;2023-10-15;11:00;0170009;VOLLEY-BALL ATLANTIQUE CLUB COTE DE BEAUTE;0334980;UNION SPORTIVE TALENCAISE; 0/2;8-25,14-25;22-50;COLETTE BESSON;EVAIN CELINE;;;
ACJEUNES;01;BMQ002;2023-10-15;00:00;0334980;UNION SPORTIVE TALENCAISE;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 2/1;25-17,16-25,15-7;56-49;COLETTE BESSON;EVAIN CELINE;;;
ACJEUNES;01;BMQ003;2023-10-15;00:00;0170009;VOLLEY-BALL ATLANTIQUE CLUB COTE DE BEAUTE;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 0/2;24-26,9-25;33-51;COLETTE BESSON;EVAIN CELINE;;;
ACJEUNES;01;BMR001;2023-10-15;10:00;0177925;LA ROCHELLE VOLLEY BALL;0176607;SAINTES VOLLEY-BALL-SVB; 2/1;17-25,25-21,15-9;57-55;GYMNASE DES PARCS;GHENIMI NOUR'AMIR;;;
ACJEUNES;01;BMR002;2023-10-15;00:00;0176607;SAINTES VOLLEY-BALL-SVB;0868124;CS DE SEVRES ANXAUMONT; 2/0;25-19,25-12;50-31;GYMNASE DES PARCS;GHENIMI NOUR'AMIR;;;
ACJEUNES;01;BMR003;2023-10-15;00:00;0177925;LA ROCHELLE VOLLEY BALL;0868124;CS DE SEVRES ANXAUMONT; 2/0;25-13,25-18;50-31;GYMNASE DES PARCS;GHENIMI NOUR'AMIR;;;
ACJEUNES;01;BMS001;2023-10-15;11:00;0862442;CEP POITIERS/ST BENOIT V.B.;0862447;ALTERNA STADE POITEVIN VOLLEY BALL; 1/2;23-25,25-20,7-15;55-60;SALLE DU GRAVION;CHATAIGNEAU BERNARD;;;
ACJEUNES;01;BMS002;2023-10-15;00:00;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;0866049;UNION SPORTIVE VIVONNE; 2/0;25-21,25-23;50-44;SALLE DU GRAVION;CHATAIGNEAU BERNARD;;;
ACJEUNES;01;BMS003;2023-10-15;00:00;0862442;CEP POITIERS/ST BENOIT V.B.;0866049;UNION SPORTIVE VIVONNE; 0/2;17-25,21-25;38-50;SALLE DU GRAVION;CHATAIGNEAU BERNARD;;;
ACJEUNES;01;BMT001;2023-10-15;11:00;0442445;VOLLEY CLUB CLISSON;0448821;USB VOLLEY-BALL; 0/2;16-25,21-25;37-50;GYMNASE DE LA BLAIRIE;CHAPRON BOULESTREAU LUCIEN;;;
ACJEUNES;01;BMT002;2023-10-15;00:00;0448821;USB VOLLEY-BALL;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;11-25,17-25;28-50;GYMNASE DE LA BLAIRIE;CHAPRON BOULESTREAU LUCIEN;;;
ACJEUNES;01;BMT003;2023-10-15;00:00;0442445;VOLLEY CLUB CLISSON;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;11-25,8-25;19-50;GYMNASE DE LA BLAIRIE;CHAPRON BOULESTREAU LUCIEN;;;
ACJEUNES;01;BMU001;2023-10-15;11:00;0495345;AS SAINT-BARTHELEMY D'ANJOU V.B.;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 1/2;15-25,25-21,7-15;47-61;SALLE DE LA GEMMETRIE;RICHARD CELINE;;;
ACJEUNES;01;BMU002;2023-10-15;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0374861;TOURS VOLLEY-BALL; 0/2;12-25,10-25;22-50;SALLE DE LA GEMMETRIE;RICHARD CELINE;;;
ACJEUNES;01;BMU003;2023-10-15;00:00;0495345;AS SAINT-BARTHELEMY D'ANJOU V.B.;0374861;TOURS VOLLEY-BALL; 0/2;9-25,10-25;19-50;SALLE DE LA GEMMETRIE;RICHARD CELINE;;;
ACJEUNES;01;BMV001;2023-10-15;11:00;0854977;SABLES ETUDIANTS CLUB;0858891;LA ROCHE/YON VOLLEY-BALL; 0/2;9-25,10-25;19-50;LES SAUNIERS 2;BARANGER SALOMÉE;;;
ACJEUNES;01;BMV002;2023-10-15;00:00;0858891;LA ROCHE/YON VOLLEY-BALL;0859365;OYA VOLLEY-BALL; 2/0;25-9,25-13;50-22;LES SAUNIERS 2;BARANGER SALOMÉE;;;
ACJEUNES;01;BMV003;2023-10-15;00:00;0854977;SABLES ETUDIANTS CLUB;0859365;OYA VOLLEY-BALL; 0/2;13-25,17-25;30-50;LES SAUNIERS 2;BARANGER SALOMÉE;;;
ACJEUNES;01;BMW001;2023-10-15;11:00;0299370;QUIMPER VOLLEY 29;0567745;PAYS D'AURAY VOLLEY-BALL; 0/2;0-25,0-25;0-50;GYMNASE COLLEGE LA TOURELLE;BAIOTTO MAURER MARTINE;;;
ACJEUNES;01;BMW002;2023-10-15;00:00;0567745;PAYS D'AURAY VOLLEY-BALL;0564003;VANNES VOLLEY 56; 0/2;12-25,21-25;33-50;GYMNASE COLLEGE LA TOURELLE;;;;
ACJEUNES;01;BMW003;2023-10-15;00:00;0299370;QUIMPER VOLLEY 29;0564003;VANNES VOLLEY 56; 0/2;0-25,0-25;0-50;GYMNASE COLLEGE LA TOURELLE;;;;
ACJEUNES;01;BMX001;2023-10-15;11:00;0223997;ASPTT LANNION;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR; 0/2;8-25,10-25;18-50;SALLE MICHEL CONDOM;ALIX IAN;;;
ACJEUNES;01;BMX002;2023-10-15;00:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0299615;HEOL SANTEC; 2/0;25-13,25-16;50-29;SALLE MICHEL CONDOM;ALIX IAN;;;
ACJEUNES;01;BMX003;2023-10-15;00:00;0223997;ASPTT LANNION;0299615;HEOL SANTEC; 0/2;12-25,15-25;27-50;SALLE MICHEL CONDOM;ALIX IAN;;;
ACJEUNES;01;BMY001;2023-10-15;11:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0353652;C.P.B. RENNES 35; 0/2;11-25,10-25;21-50;SALLE DES COURTINES;JEULAND ANTOINE;;;
ACJEUNES;01;BMY002;2023-10-15;00:00;0353652;C.P.B. RENNES 35;0358451;UNION SPORTIVE VERN; 1/2;16-25,25-20,12-15;53-60;SALLE DES COURTINES;JEULAND ANTOINE;;;
ACJEUNES;01;BMY003;2023-10-15;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0358451;UNION SPORTIVE VERN; 0/2;21-25,21-25;42-50;SALLE DES COURTINES;JEULAND ANTOINE;;;
ACJEUNES;01;BMZ001;2023-10-15;11:00;0351489;ASSOCIATION SPORTIVE DE ROMILLE;0355169;VOLLEY BALL CLUB MALOUIN; 1/2;25-22,13-25,9-15;47-62;SALLE ANITA CONTI;SCHAUB MARIE-CATHERINE;;;
ACJEUNES;01;BMZ002;2023-10-15;00:00;0355169;VOLLEY BALL CLUB MALOUIN;0351428;E.SP. CANTON DE PIPRIAC V.B.; 0/2;15-25,10-25;25-50;SALLE ANITA CONTI;SCHAUB MARIE-CATHERINE;;;
ACJEUNES;01;BMZ003;2023-10-15;00:00;0351489;ASSOCIATION SPORTIVE DE ROMILLE;0351428;E.SP. CANTON DE PIPRIAC V.B.; 0/2;18-25,6-25;24-50;SALLE ANITA CONTI;SCHAUB MARIE-CATHERINE;;;
ACJEUNES;01;BX1001;2023-10-15;11:00;0352962;JEANNE D ARC DE RENNES;0358885;ENT.SP.CULT. MOULINS; 0/2;19-25,16-25;35-50;SALLE JA RENNES;GOYER AUDREY;;;
ACJEUNES;01;BX1002;2023-10-15;00:00;0358885;ENT.SP.CULT. MOULINS;0534442;ASPTT LAVAL; 0/2;12-25,19-25;31-50;SALLE JA RENNES;GOYER AUDREY;;;
ACJEUNES;01;BX1003;2023-10-15;00:00;0352962;JEANNE D ARC DE RENNES;0534442;ASPTT LAVAL; 0/2;14-25,9-25;23-50;SALLE JA RENNES;GOYER AUDREY;;;
ACJEUNES;01;BX2001;2023-10-15;11:00;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY;0503820;AS HAINNEVILLAISE VOLLEY; 0/2;21-25,15-25;36-50;SALLE LEGRANDOIS;JULES JEAN-BAPTISTE;WIMART ROUSSEAU AXELLE;;
ACJEUNES;01;BX2002;2023-10-15;00:00;0503820;AS HAINNEVILLAISE VOLLEY;0761503;MAROMME CANTELEU VOLLEY 76; 0/2;12-25,8-25;20-50;SALLE LEGRANDOIS;JULES JEAN-BAPTISTE;WIMART ROUSSEAU AXELLE;;
ACJEUNES;01;BX2003;2023-10-15;00:00;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY;0761503;MAROMME CANTELEU VOLLEY 76; 0/2;23-25,19-25;42-50;SALLE LEGRANDOIS;JULES JEAN-BAPTISTE;WIMART ROUSSEAU AXELLE;;
ACJEUNES;01;BX3001;2023-10-15;11:00;0279614;PACY SUR EURE VOLLEY BALL;0761487;VB ISNEAUVILLE BOIS-GUILLAUME; 0/2;14-25,20-25;34-50;COSEC - COLLÈGE POMPIDOU;TONON DAVID;;;
ACJEUNES;01;BX3002;2023-10-15;00:00;0761487;VB ISNEAUVILLE BOIS-GUILLAUME;0279428;EVREUX VOLLEY-BALL; 2/F;25-0,25-0;50-0;COSEC - COLLÈGE POMPIDOU;;;;
ACJEUNES;01;BX3003;2023-10-15;00:00;0279614;PACY SUR EURE VOLLEY BALL;0279428;EVREUX VOLLEY-BALL; 2/F;25-0,25-0;50-0;COSEC - COLLÈGE POMPIDOU;;;;
ACJEUNES;01;BX4001;2023-10-15;11:00;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL;0594399;VC MICHELET HALLUIN; 2/0;25-18,25-21;50-39;SALLE DELANNOY;COUILLEZ MATHILDE;;;
ACJEUNES;01;BX4002;2023-10-15;00:00;0594399;VC MICHELET HALLUIN;0596135;VOLLEY CLUB DE CAMBRAI; 0/2;10-25,13-25;23-50;SALLE DELANNOY;COUILLEZ MATHILDE;;;
ACJEUNES;01;BX4003;2023-10-15;00:00;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL;0596135;VOLLEY CLUB DE CAMBRAI; 0/2;6-25,9-25;15-50;SALLE DELANNOY;COUILLEZ MATHILDE;;;
ACJEUNES;01;BX5001;2023-10-15;11:00;0595712;VOLLEY CLUB SAINT POLOIS;0599848;DUNKERQUE GRAND LITTORAL V.B.; 2/0;25-22,25-21;50-43;SALLE DE LA FERME MARCHAND;VAN DER STEEN JULIEN;;;
ACJEUNES;01;BX5002;2023-10-15;00:00;0599848;DUNKERQUE GRAND LITTORAL V.B.;0599844;MOUVEMENT VOLLEY BALL; 0/2;12-25,20-25;32-50;SALLE DE LA FERME MARCHAND;VAN DER STEEN JULIEN;;;
ACJEUNES;01;BX5003;2023-10-15;00:00;0595712;VOLLEY CLUB SAINT POLOIS;0599844;MOUVEMENT VOLLEY BALL; 1/2;25-19,14-25,5-15;44-59;SALLE DE LA FERME MARCHAND;VAN DER STEEN JULIEN;;;
ACJEUNES;01;BX6001;2023-10-15;11:00;0803771;AMIENS METROPOLE VOLLEY;0607729;BEAUVAIS OISE UC VOLLEY; 0/2;14-25,12-25;26-50;GYMNASE LA PAIX;CARAZZAI EMA;;;
ACJEUNES;01;BX6002;2023-10-15;00:00;0607729;BEAUVAIS OISE UC VOLLEY;0510012;REIMS VOLLEY 51; 2/0;25-21,25-20;50-41;GYMNASE LA PAIX;CARAZZAI EMA;;;
ACJEUNES;01;BX6003;2023-10-15;00:00;0803771;AMIENS METROPOLE VOLLEY;0510012;REIMS VOLLEY 51; 0/2;19-25,4-25;23-50;GYMNASE LA PAIX;CARAZZAI EMA;;;
ACJEUNES;01;BX7001;2023-10-15;11:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0622126;HARNES VOLLEY-BALL; 0/2;16-25,22-25;38-50;SAINT EXUPERY;BOUREZ MICHAEL;;;
ACJEUNES;01;BX7002;2023-10-15;00:00;0622126;HARNES VOLLEY-BALL;0628128;LOISIRS INTER SPORT ST PIERRE; 2/0;25-20,26-24;51-44;SAINT EXUPERY;BOUREZ MICHAEL;;;
ACJEUNES;01;BX7003;2023-10-15;00:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0628128;LOISIRS INTER SPORT ST PIERRE; 0/2;15-25,17-25;32-50;SAINT EXUPERY;BOUREZ MICHAEL;;;
ACJEUNES;01;BX8001;2023-10-15;11:00;0686678;AS SP ILLZACH MODENHEIM;0685479;UNION SPORTIVE MULHOUSE VOLLEY; 0/2;16-25,15-25;31-50;GYMNASE DE LA DOLLER;SAHIR SYLIA;;;
ACJEUNES;01;BX8002;2023-10-15;00:00;0685479;UNION SPORTIVE MULHOUSE VOLLEY;0255795;BESANCON VOLLEY-BALL; 2/0;25-19,25-12;50-31;GYMNASE DE LA DOLLER;SAHIR SYLIA;;;
ACJEUNES;01;BX8003;2023-10-15;00:00;0686678;AS SP ILLZACH MODENHEIM;0255795;BESANCON VOLLEY-BALL; 2/0;25-17,25-21;50-38;GYMNASE DE LA DOLLER;SAHIR SYLIA;;;
ACJEUNES;01;BX9001;2023-10-15;11:00;0671560;VOLLEY-BALL CLUB HAGUENAU;0674157;STRASBOURG UNIVERSITE CLUB; 0/2;6-25,17-25;23-50;GYMNASE KLÉBER;HAOUARI MALEK;;;
ACJEUNES;01;BX9002;2023-10-15;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0686394;VBC KINGERSHEIM; 2/1;25-14,10-25,15-12;50-51;GYMNASE KLÉBER;HAOUARI MALEK;;;
ACJEUNES;01;BX9003;2023-10-15;00:00;0671560;VOLLEY-BALL CLUB HAGUENAU;0686394;VBC KINGERSHEIM; 1/2;26-24,24-26,11-15;61-65;GYMNASE KLÉBER;HAOUARI MALEK;;;
ACJEUNES;01;BXA001;2023-10-15;11:00;0885362;STADE ATHLETIQUE SPINALIEN;0523906;CHAUMONT VOLLEY-BALL 52; 2/0;25-11,25-17;50-28;VIVIANI;VIRY ETIENNE;;;
ACJEUNES;01;BXA002;2023-10-15;00:00;0523906;CHAUMONT VOLLEY-BALL 52;0686625;AS SP ENTREMONT RIXHEIM; 0/2;19-25,13-25;32-50;VIVIANI;VIRY ETIENNE;;;
ACJEUNES;01;BXA003;2023-10-15;00:00;0885362;STADE ATHLETIQUE SPINALIEN;0686625;AS SP ENTREMONT RIXHEIM; 0/2;21-25,21-25;42-50;VIVIANI;VIRY ETIENNE;;;
ACJEUNES;01;BXB001;2023-10-15;11:00;0579619;ASVB YUTZ THIONVILLE;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL; 2/0;25-13,25-14;50-27;GYMNASE PAUL DALMAR;SIMON LÉOPOLD;;;
ACJEUNES;01;BXB002;2023-10-15;00:00;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL;0574382;VOLLEY-CLUB CREUTZWALD; 2/1;23-25,25-21,15-11;63-57;GYMNASE PAUL DALMAR;SIMON LÉOPOLD;;;
ACJEUNES;01;BXB003;2023-10-15;00:00;0579619;ASVB YUTZ THIONVILLE;0574382;VOLLEY-CLUB CREUTZWALD; 2/0;25-9,25-12;50-21;GYMNASE PAUL DALMAR;SIMON LÉOPOLD;;;
ACJEUNES;01;BXC001;2023-10-15;11:00;0544386;UNION SPORTIVE DU JARNISY;0548751;VOLLEY BEACH-BALL PONT/MOUSSON; 0/2;15-25,16-25;31-50;AUGUSTE DELAUNE;GORAM NICOLAS;;;
ACJEUNES;01;BXC002;2023-10-15;00:00;0548751;VOLLEY BEACH-BALL PONT/MOUSSON;0675289;A.S. VALLEE DE LA SAUER; 2/0;25-20,25-21;50-41;AUGUSTE DELAUNE;GORAM NICOLAS;;;
ACJEUNES;01;BXC003;2023-10-15;00:00;0544386;UNION SPORTIVE DU JARNISY;0675289;A.S. VALLEE DE LA SAUER; 1/2;9-25,25-22,7-15;41-62;AUGUSTE DELAUNE;GORAM NICOLAS;;;
